date,region,week_of_year,year,google_trends_grippe,google_trends_vaccin,google_trends_symptomes,google_trends_grippe_zscore,google_trends_vaccin_zscore,google_trends_symptomes_zscore,wiki_grippe_views,wiki_vaccination_views,wiki_grippe_views_zscore,wiki_vaccination_views_zscore,urgences_grippe,cas_sentinelles,ias_syndrome_grippal,taux_vaccination,population_totale,pct_65_plus,temperature,humidity,month,is_winter,is_autumn,urgences_grippe_lag1,urgences_grippe_lag2,urgences_grippe_lag3,urgences_grippe_lag4,urgences_grippe_lag8,urgences_grippe_lag12,cas_sentinelles_lag1,cas_sentinelles_lag2,cas_sentinelles_lag3,cas_sentinelles_lag4,cas_sentinelles_lag8,cas_sentinelles_lag12,ias_syndrome_grippal_lag1,ias_syndrome_grippal_lag2,ias_syndrome_grippal_lag3,ias_syndrome_grippal_lag4,ias_syndrome_grippal_lag8,ias_syndrome_grippal_lag12,wiki_grippe_views_lag1,wiki_grippe_views_lag2,wiki_grippe_views_lag3,wiki_grippe_views_lag4,wiki_grippe_views_lag8,wiki_grippe_views_lag12,wiki_vaccination_views_lag1,wiki_vaccination_views_lag2,wiki_vaccination_views_lag3,wiki_vaccination_views_lag4,wiki_vaccination_views_lag8,wiki_vaccination_views_lag12,urgences_grippe_ma3,urgences_grippe_ma4,urgences_grippe_ma8,cas_sentinelles_ma3,cas_sentinelles_ma4,cas_sentinelles_ma8,ias_syndrome_grippal_ma3,ias_syndrome_grippal_ma4,ias_syndrome_grippal_ma8,wiki_grippe_views_ma3,wiki_grippe_views_ma4,wiki_grippe_views_ma8,wiki_vaccination_views_ma3,wiki_vaccination_views_ma4,wiki_vaccination_views_ma8,urgences_per_100k,sentinelles_per_100k,temp_cold,temp_mild,temp_warm,humidity_high,flurisk
2024-12-30,Auvergne-Rhône-Alpes,1,2024,93.07692307692308,53.61538461538461,72.07692307692308,1.515709843608781,1.318128814238313,1.5488487626518124,0.0,0.0,0.0,0.0,89.0,32.0,0.84,53.4,8000000,19.2,0.0,0.0,12,1,0,79.0,80.0,81.0,92.0,44.0,48.0,36.0,40.0,41.0,20.0,30.0,14.0,0.71,0.8,0.82,0.6,0.72,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.66666666666667,82.25,75.375,36.0,37.25,34.375,0.7833333333333332,0.7925,0.7475,0.0,0.0,0.0,0.0,0.0,0.0,1.1125,0.39999999999999997,1,0,0,0,42.53
2025-01-06,Auvergne-Rhône-Alpes,2,2025,84.84615384615384,50.61538461538461,66.53846153846153,1.2275369619993743,1.148633822895416,1.2843992246047524,0.0,0.0,0.0,0.0,74.0,35.0,0.83,48.0,8000000,19.2,0.0,0.0,1,1,0,89.0,79.0,80.0,81.0,59.0,55.0,32.0,36.0,40.0,41.0,32.0,23.0,0.84,0.71,0.8,0.82,0.64,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.66666666666667,80.5,77.25,34.333333333333336,35.75,34.75,0.7933333333333333,0.7949999999999999,0.77125,0.0,0.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.43749999999999994,1,0,0,0,43.755
2025-01-13,Auvergne-Rhône-Alpes,3,2025,87.38461538461539,46.46153846153846,70.23076923076923,1.316412710533117,0.9139484502667897,1.4606989166361255,0.0,0.0,0.0,0.0,96.0,34.0,0.7,48.0,8000000,19.2,0.0,0.0,1,1,0,74.0,89.0,79.0,80.0,68.0,61.0,35.0,32.0,36.0,40.0,44.0,19.0,0.83,0.84,0.71,0.8,0.72,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33333333333333,84.5,80.75,33.666666666666664,34.25,33.5,0.7899999999999999,0.77,0.7687499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.425,1,0,0,0,42.13
2025-01-20,Auvergne-Rhône-Alpes,4,2025,91.15384615384616,44.30769230769231,63.15384615384615,1.448379731083219,0.792259738533428,1.1227911735759941,0.0,0.0,0.0,0.0,79.0,34.0,0.73,48.0,8000000,19.2,0.0,0.0,1,1,0,96.0,74.0,89.0,79.0,55.0,84.0,34.0,35.0,32.0,36.0,30.0,32.0,0.7,0.83,0.84,0.71,0.85,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,84.5,83.75,34.333333333333336,33.75,34.0,0.7533333333333333,0.775,0.75375,0.0,0.0,0.0,0.0,0.0,0.0,0.9874999999999999,0.425,1,0,0,0,42.505
2025-01-27,Auvergne-Rhône-Alpes,5,2025,82.15384615384616,40.23076923076923,66.38461538461539,1.1332748044635876,0.5619203913238504,1.2770534041034456,0.0,0.0,0.0,0.0,72.0,30.0,0.68,48.0,8000000,19.2,0.0,0.0,1,1,0,79.0,96.0,74.0,89.0,92.0,44.0,34.0,34.0,35.0,32.0,20.0,30.0,0.73,0.7,0.83,0.84,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.33333333333333,80.25,81.25,32.666666666666664,33.25,35.25,0.7033333333333333,0.7349999999999999,0.7637499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.375,1,0,0,0,41.88
2025-02-03,Auvergne-Rhône-Alpes,6,2025,84.15384615384616,40.61538461538461,67.84615384615384,1.2032981214901723,0.5836505184190933,1.3468386988658636,0.0,0.0,0.0,0.0,99.0,35.0,0.75,48.0,8000000,19.2,0.0,0.0,2,1,0,72.0,79.0,96.0,74.0,81.0,59.0,30.0,34.0,34.0,35.0,41.0,32.0,0.68,0.73,0.7,0.83,0.82,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,86.5,83.5,33.0,33.25,34.5,0.7200000000000001,0.7150000000000001,0.755,0.0,0.0,0.0,0.0,0.0,0.0,1.2374999999999998,0.43749999999999994,1,0,0,0,42.755
2025-02-10,Auvergne-Rhône-Alpes,7,2025,78.92307692307692,38.38461538461539,63.46153846153846,1.0201602154206428,0.4576157812666831,1.1374828145786084,0.0,0.0,0.0,0.0,56.0,29.0,0.83,48.0,8000000,19.2,0.0,0.0,2,1,0,99.0,72.0,79.0,96.0,80.0,68.0,35.0,30.0,34.0,34.0,40.0,44.0,0.75,0.68,0.73,0.7,0.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66666666666667,76.5,80.5,31.333333333333332,32.0,33.125,0.7533333333333333,0.7474999999999999,0.7587499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3625,1,0,0,0,43.755
2025-02-17,Auvergne-Rhône-Alpes,8,2025,75.6923076923077,32.30769230769231,63.53846153846154,0.9070456263776984,0.11427977316184061,1.1411557248292623,0.0,0.0,0.0,0.0,75.0,26.0,0.85,48.0,8000000,19.2,0.0,0.0,2,1,0,56.0,99.0,72.0,79.0,79.0,55.0,29.0,35.0,30.0,34.0,36.0,30.0,0.83,0.75,0.68,0.73,0.71,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,75.5,80.0,30.0,30.0,31.875,0.8099999999999999,0.7775,0.7762499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9374999999999999,0.32499999999999996,1,0,0,0,44.005
2025-02-24,Auvergne-Rhône-Alpes,9,2025,74.46153846153847,28.46153846153846,63.53846153846154,0.8639543543613386,-0.10302149779059126,1.1411557248292623,0.0,0.0,0.0,0.0,71.0,30.0,0.79,48.0,8000000,19.2,0.0,0.0,2,1,0,75.0,56.0,99.0,72.0,89.0,92.0,26.0,29.0,35.0,30.0,32.0,20.0,0.85,0.83,0.75,0.68,0.84,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33333333333333,75.25,77.75,28.333333333333332,30.0,31.625,0.8233333333333333,0.8049999999999999,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.8875000000000001,0.375,1,0,0,0,43.255
2025-03-03,Auvergne-Rhône-Alpes,10,2025,64.23076923076923,29.0,52.30769230769231,0.5057581557253471,-0.07259931985725071,0.6049108282338359,0.0,0.0,0.0,0.0,54.0,26.0,0.72,48.0,8000000,19.2,0.0,0.0,3,0,0,71.0,75.0,56.0,99.0,74.0,81.0,30.0,26.0,29.0,35.0,35.0,41.0,0.79,0.85,0.83,0.75,0.83,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,64.0,75.25,27.333333333333332,27.75,30.5,0.7866666666666666,0.7974999999999999,0.75625,0.0,0.0,0.0,0.0,0.0,0.0,0.6749999999999999,0.32499999999999996,1,0,0,0,42.38
2025-03-10,Auvergne-Rhône-Alpes,11,2025,61.69230769230769,22.0,51.92307692307692,0.4168824071916052,-0.4680876329906767,0.5865462769805678,0.0,0.0,0.0,0.0,61.0,23.0,0.6,48.0,8000000,19.2,0.0,0.0,3,0,0,54.0,71.0,75.0,56.0,96.0,80.0,26.0,30.0,26.0,29.0,34.0,40.0,0.72,0.79,0.85,0.83,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,65.25,70.875,26.333333333333332,26.25,29.125,0.7033333333333333,0.74,0.74375,0.0,0.0,0.0,0.0,0.0,0.0,0.7625,0.2875,1,0,0,0,40.88
2025-03-17,Auvergne-Rhône-Alpes,12,2025,57.69230769230769,22.076923076923077,44.15384615384615,0.2768357731384357,-0.463741607571628,0.21558234166455398,0.0,0.0,0.0,0.0,68.0,29.0,0.67,48.0,8000000,19.2,0.0,0.0,3,0,0,61.0,54.0,71.0,75.0,79.0,79.0,23.0,26.0,30.0,26.0,34.0,36.0,0.6,0.72,0.79,0.85,0.73,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,63.5,69.5,26.0,27.0,28.5,0.6633333333333332,0.6950000000000001,0.73625,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.3625,1,0,0,0,41.755
2025-03-24,Auvergne-Rhône-Alpes,13,2025,58.07692307692308,19.692307692307693,40.84615384615385,0.29030179564354824,-0.5984683955621357,0.057647200886449076,0.0,0.0,0.0,0.0,46.0,33.0,0.5,48.0,8000000,19.2,0.0,0.0,3,0,0,68.0,61.0,54.0,71.0,72.0,89.0,29.0,23.0,26.0,30.0,30.0,32.0,0.67,0.6,0.72,0.79,0.68,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336,57.25,66.25,28.333333333333332,27.75,28.875,0.59,0.6225,0.71375,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.41250000000000003,1,0,0,0,39.63
2025-03-31,Auvergne-Rhône-Alpes,14,2025,53.07692307692308,11.23076923076923,40.46153846153846,0.11524350307708638,-1.0765311916574858,0.039282649633180955,0.0,0.0,0.0,0.0,52.0,14.0,0.52,48.0,8000000,19.2,0.0,0.0,3,0,0,46.0,68.0,61.0,54.0,99.0,74.0,33.0,29.0,23.0,26.0,35.0,35.0,0.5,0.67,0.6,0.72,0.75,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.333333333333336,56.75,60.375,25.333333333333332,24.75,26.25,0.5633333333333334,0.5725,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,0.175,1,0,0,0,39.88
2025-04-07,Auvergne-Rhône-Alpes,15,2025,40.69230769230769,13.307692307692308,34.46153846153846,-0.3183624215875346,-0.9591885053431727,-0.24720434991780013,0.0,0.0,0.0,0.0,50.0,17.0,0.48,48.0,8000000,19.2,0.0,0.0,4,0,0,52.0,46.0,68.0,61.0,56.0,96.0,14.0,33.0,29.0,23.0,29.0,34.0,0.52,0.5,0.67,0.6,0.83,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,54.0,59.625,21.333333333333332,23.25,24.75,0.5,0.5425,0.64125,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.2125,1,0,0,0,39.38
2025-04-14,Auvergne-Rhône-Alpes,16,2025,38.69230769230769,6.0,31.23076923076923,-0.3883857386141193,-1.3720609201527931,-0.40146658044525146,0.0,0.0,0.0,0.0,48.0,17.0,0.46,48.0,8000000,19.2,0.0,0.0,4,0,0,50.0,52.0,46.0,68.0,75.0,79.0,17.0,14.0,33.0,29.0,26.0,34.0,0.48,0.52,0.5,0.67,0.85,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,56.25,16.0,20.25,23.625,0.48666666666666664,0.49,0.5924999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2125,1,0,0,0,39.13
2025-04-21,Auvergne-Rhône-Alpes,17,2025,31.076923076923077,8.692307692307692,31.76923076923077,-0.6550129842153458,-1.2199500304860909,-0.37575620869067616,0.0,0.0,0.0,0.0,15.0,12.0,0.38,48.0,8000000,19.2,0.0,0.0,4,0,0,48.0,50.0,52.0,46.0,71.0,72.0,17.0,17.0,14.0,33.0,30.0,30.0,0.46,0.48,0.52,0.5,0.79,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.666666666666664,41.25,49.25,15.333333333333334,15.0,21.375,0.43999999999999995,0.46,0.54125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.15,1,0,0,0,38.13
2025-04-28,Auvergne-Rhône-Alpes,18,2025,31.076923076923077,10.615384615384615,27.692307692307693,-0.6550129842153458,-1.111299395009875,-0.5704204519753171,0.0,0.0,0.0,0.0,31.0,9.0,0.45,48.0,8000000,19.2,0.0,0.0,4,0,0,15.0,48.0,50.0,52.0,54.0,99.0,12.0,17.0,17.0,14.0,26.0,35.0,0.38,0.46,0.48,0.52,0.72,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,36.0,46.375,12.666666666666666,13.75,19.25,0.43,0.4425,0.5075000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3875,0.1125,1,0,0,0,39.005
2025-05-05,Auvergne-Rhône-Alpes,19,2025,28.384615384615383,8.76923076923077,22.923076923076923,-0.7492751417511331,-1.2156040050670422,-0.7981408875158406,0.0,0.0,0.0,0.0,31.0,18.0,0.29,48.0,8000000,19.2,0.0,0.0,5,0,0,31.0,15.0,48.0,50.0,61.0,56.0,9.0,12.0,17.0,17.0,23.0,29.0,0.45,0.38,0.46,0.48,0.6,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,31.25,42.625,13.0,14.0,18.625,0.3733333333333333,0.395,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.3875,0.225,1,0,0,0,37.005
2025-05-12,Auvergne-Rhône-Alpes,20,2025,26.076923076923077,9.384615384615385,22.384615384615383,-0.8300712767818077,-1.180835801714653,-0.8238512592704159,0.0,0.0,0.0,0.0,39.0,12.0,0.19,48.0,8000000,19.2,0.0,0.0,5,0,0,31.0,31.0,15.0,48.0,68.0,75.0,18.0,9.0,12.0,17.0,29.0,26.0,0.29,0.45,0.38,0.46,0.67,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.666666666666664,29.0,39.0,13.0,12.75,16.5,0.30999999999999994,0.3275,0.40875000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.4875,0.15,1,0,0,0,35.755
2025-05-19,Auvergne-Rhône-Alpes,21,2025,17.076923076923077,8.153846153846153,19.615384615384617,-1.145176203401439,-1.2503722084194313,-0.9560760282939456,0.0,0.0,0.0,0.0,30.0,3.0,0.11,48.0,8000000,19.2,0.0,0.0,5,0,0,39.0,31.0,31.0,15.0,46.0,71.0,12.0,18.0,9.0,12.0,33.0,30.0,0.19,0.29,0.45,0.38,0.5,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,32.75,37.0,11.0,10.5,12.75,0.19666666666666663,0.26,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0375,1,0,0,0,34.755
2025-05-26,Auvergne-Rhône-Alpes,22,2025,16.384615384615383,3.3846153846153846,13.692307692307692,-1.1694150439106414,-1.5198257844004468,-1.238890117594273,0.0,0.0,0.0,0.0,15.0,14.0,0.33,48.0,8000000,19.2,0.0,0.0,5,0,0,30.0,39.0,31.0,31.0,52.0,54.0,3.0,12.0,18.0,9.0,14.0,26.0,0.11,0.19,0.29,0.45,0.52,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.75,32.375,9.666666666666666,11.75,12.75,0.20999999999999996,0.22999999999999998,0.33625000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.175,1,0,0,0,37.505
2025-06-02,Auvergne-Rhône-Alpes,23,2025,15.76923076923077,4.846153846153846,13.923076923076923,-1.1909606799188213,-1.4372513014385226,-1.2278713868423123,0.0,0.0,0.0,0.0,1.0,8.0,0.28,48.0,8000000,19.2,0.0,0.0,6,0,0,15.0,30.0,39.0,31.0,50.0,61.0,14.0,3.0,12.0,18.0,17.0,23.0,0.33,0.11,0.19,0.29,0.48,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,21.25,26.25,8.333333333333334,9.25,11.625,0.24,0.22749999999999998,0.31124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.012499999999999999,0.09999999999999999,1,0,0,0,36.88
2025-06-09,Auvergne-Rhône-Alpes,24,2025,10.153846153846153,6.384615384615385,11.615384615384615,-1.3875646084934632,-1.3503307930575499,-1.3380586943619204,0.0,0.0,0.0,0.0,22.0,9.0,0.26,48.0,8000000,19.2,0.0,0.0,6,0,0,1.0,15.0,30.0,39.0,48.0,68.0,8.0,14.0,3.0,12.0,17.0,29.0,0.28,0.33,0.11,0.19,0.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,17.0,23.0,10.333333333333334,8.5,10.625,0.29,0.245,0.28625,0.0,0.0,0.0,0.0,0.0,0.0,0.27499999999999997,0.1125,1,0,0,0,36.63
2025-06-16,Auvergne-Rhône-Alpes,25,2025,13.538461538461538,7.538461538461538,9.23076923076923,-1.2690636104484736,-1.2851404117718204,-1.451918912132182,0.0,0.0,0.0,0.0,34.0,4.0,0.18,48.0,8000000,19.2,0.0,0.0,6,0,0,22.0,1.0,15.0,30.0,15.0,46.0,9.0,8.0,14.0,3.0,12.0,33.0,0.26,0.28,0.33,0.11,0.38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,25.375,7.0,8.75,9.625,0.23999999999999996,0.2625,0.26125,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.049999999999999996,1,0,0,0,35.63
2025-06-23,Auvergne-Rhône-Alpes,26,2025,6.461538461538462,8.0,8.153846153846153,-1.5168384245425426,-1.2590642592575285,-1.5033396556413325,0.0,0.0,0.0,0.0,10.0,5.0,0.28,48.0,8000000,19.2,0.0,0.0,6,0,0,34.0,22.0,1.0,15.0,31.0,52.0,4.0,9.0,8.0,14.0,9.0,14.0,0.18,0.26,0.28,0.33,0.45,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.75,22.75,6.0,6.5,9.125,0.24,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,1,0,0,0,36.88
2025-06-30,Auvergne-Rhône-Alpes,27,2025,8.23076923076923,6.923076923076923,8.923076923076923,-1.4548947210190255,-1.3199086151242094,-1.4666105531347966,0.0,0.0,0.0,0.0,16.0,7.0,0.32,48.0,8000000,19.2,0.0,0.0,6,0,0,10.0,34.0,22.0,1.0,31.0,50.0,5.0,4.0,9.0,8.0,18.0,17.0,0.28,0.18,0.26,0.28,0.29,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.5,20.875,5.333333333333333,6.25,7.75,0.25999999999999995,0.26,0.24375,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0875,1,0,0,0,37.38
2025-07-07,Auvergne-Rhône-Alpes,28,2025,12.076923076923077,13.384615384615385,7.076923076923077,-1.3202344959679007,-0.9548424799241239,-1.5547603991504828,0.0,0.0,0.0,0.0,27.0,6.0,0.0,48.0,8000000,19.2,0.0,0.0,7,0,0,16.0,10.0,34.0,22.0,39.0,48.0,7.0,5.0,4.0,9.0,12.0,17.0,0.32,0.28,0.18,0.26,0.19,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,21.75,19.375,6.0,5.5,7.0,0.19999999999999996,0.195,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.33749999999999997,0.075,1,0,0,0,33.38
2025-07-14,Auvergne-Rhône-Alpes,29,2025,14.461538461538462,12.384615384615385,13.076923076923077,-1.2367451564362038,-1.011340810371756,-1.268273399599502,0.0,0.0,0.0,0.0,23.0,2.0,0.39,48.0,8000000,19.2,0.0,0.0,7,0,0,27.0,16.0,10.0,34.0,30.0,15.0,6.0,7.0,5.0,4.0,3.0,12.0,0.0,0.32,0.28,0.18,0.11,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,18.5,5.0,5.0,6.875,0.23666666666666666,0.2475,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.024999999999999998,1,0,0,0,38.255
2025-07-21,Auvergne-Rhône-Alpes,30,2025,12.384615384615385,13.923076923076923,13.692307692307692,-1.3094616779638109,-0.9244203019907835,-1.238890117594273,0.0,0.0,0.0,0.0,37.0,0.0,0.27,48.0,8000000,19.2,0.0,0.0,7,0,0,23.0,27.0,16.0,10.0,15.0,31.0,2.0,6.0,7.0,5.0,14.0,9.0,0.39,0.0,0.32,0.28,0.33,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.75,21.25,2.6666666666666665,3.75,5.125,0.21999999999999997,0.245,0.24750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.46249999999999997,0.0,1,0,0,0,36.755
2025-07-28,Auvergne-Rhône-Alpes,31,2025,16.46153846153846,18.923076923076923,13.692307692307692,-1.166721839409619,-0.6419286497526221,-1.238890117594273,0.0,0.0,0.0,0.0,16.0,6.0,0.28,48.0,8000000,19.2,0.0,0.0,7,0,0,37.0,23.0,27.0,16.0,1.0,31.0,0.0,2.0,6.0,7.0,8.0,18.0,0.27,0.39,0.0,0.32,0.28,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,25.75,23.125,2.6666666666666665,3.5,4.875,0.3133333333333333,0.235,0.24750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.075,1,0,0,0,36.88
2025-08-04,Auvergne-Rhône-Alpes,32,2025,17.846153846153847,24.153846153846153,14.923076923076923,-1.1182441583912142,-0.34639892125731486,-1.1801235535838155,0.0,0.0,0.0,0.0,7.0,18.0,0.36,48.0,8000000,19.2,0.0,0.0,8,0,0,16.0,37.0,23.0,27.0,22.0,39.0,6.0,0.0,2.0,6.0,9.0,12.0,0.28,0.27,0.39,0.0,0.26,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.75,21.25,8.0,6.5,6.0,0.3033333333333333,0.325,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.225,1,0,0,0,37.88
2025-08-11,Auvergne-Rhône-Alpes,33,2025,16.384615384615383,22.53846153846154,18.76923076923077,-1.1694150439106414,-0.4376654550573361,-0.9964780410511352,0.0,0.0,0.0,0.0,37.0,4.0,0.23,48.0,8000000,19.2,0.0,0.0,8,0,0,7.0,16.0,37.0,23.0,34.0,30.0,18.0,6.0,0.0,2.0,4.0,3.0,0.36,0.28,0.27,0.39,0.18,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.25,21.625,9.333333333333334,7.0,6.0,0.29,0.28500000000000003,0.26625,0.0,0.0,0.0,0.0,0.0,0.0,0.46249999999999997,0.049999999999999996,1,0,0,0,36.255
2025-08-18,Auvergne-Rhône-Alpes,34,2025,17.076923076923077,26.384615384615383,19.153846153846153,-1.145176203401439,-0.22036418410490444,-0.9781134897978673,0.0,0.0,0.0,0.0,25.0,15.0,0.23,48.0,8000000,19.2,0.0,0.0,8,0,0,37.0,7.0,16.0,37.0,10.0,15.0,4.0,18.0,6.0,0.0,5.0,14.0,0.23,0.36,0.28,0.27,0.28,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.25,23.5,12.333333333333334,10.75,7.25,0.27333333333333326,0.275,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.1875,1,0,0,0,36.255
2025-08-25,Auvergne-Rhône-Alpes,35,2025,24.76923076923077,30.76923076923077,26.384615384615383,-0.87585575329919,0.02735926478086799,-0.6328599262364285,0.0,0.0,0.0,0.0,36.0,11.0,0.4,48.0,8000000,19.2,0.0,0.0,8,0,0,25.0,37.0,7.0,16.0,16.0,1.0,15.0,4.0,18.0,6.0,7.0,8.0,0.23,0.23,0.36,0.28,0.32,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,26.25,26.0,10.0,12.0,7.75,0.2866666666666666,0.30500000000000005,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.13749999999999998,1,0,0,0,38.38
2025-09-01,Auvergne-Rhône-Alpes,36,2025,32.61538461538461,34.61538461538461,25.692307692307693,-0.6011488941948961,0.24466053573329966,-0.6659161184923108,0.0,0.0,0.0,0.0,27.0,9.0,0.4,48.0,8000000,19.2,0.0,0.0,9,0,1,36.0,25.0,37.0,7.0,27.0,22.0,11.0,15.0,4.0,18.0,6.0,9.0,0.4,0.23,0.23,0.36,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,31.25,26.0,11.666666666666666,9.75,8.125,0.3433333333333333,0.315,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.33749999999999997,0.1125,1,0,0,0,38.38
2025-09-08,Auvergne-Rhône-Alpes,37,2025,35.0,35.92307692307692,31.076923076923077,-0.5176595546631989,0.31854296785712644,-0.40881240094655863,0.0,0.0,0.0,0.0,31.0,12.0,0.35,48.0,8000000,19.2,0.0,0.0,9,0,1,27.0,36.0,25.0,37.0,23.0,34.0,9.0,11.0,15.0,4.0,2.0,4.0,0.4,0.4,0.23,0.23,0.39,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,29.75,27.0,10.666666666666666,11.75,9.375,0.3833333333333333,0.345,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.3875,0.15,1,0,0,0,37.755
