date,region,week_of_year,year,google_trends_grippe,google_trends_vaccin,google_trends_symptomes,google_trends_grippe_zscore,google_trends_vaccin_zscore,google_trends_symptomes_zscore,wiki_grippe_views,wiki_vaccination_views,wiki_grippe_views_zscore,wiki_vaccination_views_zscore,urgences_grippe,cas_sentinelles,ias_syndrome_grippal,taux_vaccination,population_totale,pct_65_plus,temperature,humidity,month,is_winter,is_autumn,urgences_grippe_lag1,urgences_grippe_lag2,urgences_grippe_lag3,urgences_grippe_lag4,urgences_grippe_lag8,urgences_grippe_lag12,cas_sentinelles_lag1,cas_sentinelles_lag2,cas_sentinelles_lag3,cas_sentinelles_lag4,cas_sentinelles_lag8,cas_sentinelles_lag12,ias_syndrome_grippal_lag1,ias_syndrome_grippal_lag2,ias_syndrome_grippal_lag3,ias_syndrome_grippal_lag4,ias_syndrome_grippal_lag8,ias_syndrome_grippal_lag12,wiki_grippe_views_lag1,wiki_grippe_views_lag2,wiki_grippe_views_lag3,wiki_grippe_views_lag4,wiki_grippe_views_lag8,wiki_grippe_views_lag12,wiki_vaccination_views_lag1,wiki_vaccination_views_lag2,wiki_vaccination_views_lag3,wiki_vaccination_views_lag4,wiki_vaccination_views_lag8,wiki_vaccination_views_lag12,urgences_grippe_ma3,urgences_grippe_ma4,urgences_grippe_ma8,cas_sentinelles_ma3,cas_sentinelles_ma4,cas_sentinelles_ma8,ias_syndrome_grippal_ma3,ias_syndrome_grippal_ma4,ias_syndrome_grippal_ma8,wiki_grippe_views_ma3,wiki_grippe_views_ma4,wiki_grippe_views_ma8,wiki_vaccination_views_ma3,wiki_vaccination_views_ma4,wiki_vaccination_views_ma8,urgences_per_100k,sentinelles_per_100k,temp_cold,temp_mild,temp_warm,humidity_high,flurisk
2025-09-15,Bourgogne-Franche-Comté,38,2025,44.84615384615385,39.0,32.53846153846154,-0.17292937853232013,0.49238398461907207,-0.33902710618414006,0.0,0.0,0.0,0.0,33.0,25.0,0.38,27.3,2800000,22.5,0.0,0.0,9,0,1,34.0,28.0,37.0,13.0,33.0,46.0,21.0,10.0,9.0,9.0,8.0,0.0,0.14,0.2,0.31,0.2,0.27,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.666666666666668,33.0,28.75,18.666666666666668,16.25,11.875,0.24,0.2575,0.26,0.0,0.0,0.0,0.0,0.0,0.0,1.1785714285714286,0.8928571428571429,1,0,0,0,43.8
2025-09-22,Bourgogne-Franche-Comté,39,2025,47.23076923076923,40.46153846153846,34.53846153846154,-0.08944003900062288,0.5749584675809961,-0.24353143966714638,0.0,0.0,0.0,0.0,34.0,18.0,0.53,27.3,2800000,22.5,0.0,0.0,9,0,1,33.0,34.0,28.0,37.0,41.0,20.0,25.0,21.0,10.0,9.0,11.0,10.0,0.38,0.14,0.2,0.31,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.666666666666664,32.25,27.875,21.333333333333332,18.5,12.75,0.35000000000000003,0.3125,0.30125,0.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.6428571428571429,1,0,0,0,45.675
2025-09-29,Bourgogne-Franche-Comté,40,2025,53.07692307692308,42.84615384615385,45.0,0.11524350307708638,0.709685255571504,0.25598435442174367,0.0,0.0,0.0,0.0,50.0,23.0,0.64,27.3,2800000,22.5,0.0,0.0,9,0,1,34.0,33.0,34.0,28.0,26.0,34.0,18.0,25.0,21.0,10.0,6.0,0.0,0.53,0.38,0.14,0.2,0.37,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.75,30.875,22.0,21.75,14.875,0.5166666666666666,0.4225,0.33499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.8214285714285714,1,0,0,0,47.05
2025-10-06,Bourgogne-Franche-Comté,41,2025,55.69230769230769,49.07692307692308,41.0,0.20681245611185095,1.0617133145144437,0.06499302138775626,0.0,0.0,0.0,0.0,58.0,28.0,0.49,27.3,2800000,22.5,0.0,0.0,10,0,1,50.0,34.0,33.0,34.0,18.0,27.0,23.0,18.0,25.0,21.0,4.0,19.0,0.64,0.53,0.38,0.14,0.28,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.333333333333336,43.75,35.875,23.0,23.5,17.875,0.5533333333333333,0.51,0.36125,0.0,0.0,0.0,0.0,0.0,0.0,2.0714285714285716,1.0,1,0,0,0,45.175
2025-10-13,Bourgogne-Franche-Comté,42,2025,58.0,51.0,46.15384615384615,0.2876085911425256,1.1703639499906595,0.3110780081815477,0.0,0.0,0.0,0.0,38.0,19.0,0.55,27.3,2800000,22.5,0.0,0.0,10,0,1,58.0,50.0,34.0,33.0,13.0,33.0,28.0,23.0,18.0,25.0,9.0,8.0,0.49,0.64,0.53,0.38,0.2,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.666666666666664,45.0,39.0,23.333333333333332,22.0,19.125,0.56,0.5525,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,0.6785714285714286,1,0,0,0,45.925
2025-10-20,Bourgogne-Franche-Comté,43,2025,63.69230769230769,48.92307692307692,46.0,0.4869057242181899,1.053021263676346,0.3037321876802405,0.0,0.0,0.0,0.0,58.0,31.0,0.85,27.3,2800000,22.5,0.0,0.0,10,0,1,38.0,58.0,50.0,34.0,37.0,41.0,19.0,28.0,23.0,18.0,9.0,11.0,0.55,0.49,0.64,0.53,0.31,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.333333333333336,51.0,41.625,26.0,25.25,21.875,0.63,0.6325000000000001,0.4725,0.0,0.0,0.0,0.0,0.0,0.0,2.0714285714285716,1.107142857142857,1,0,0,0,49.675
2025-10-27,Bourgogne-Franche-Comté,44,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,10,0,1,58.0,38.0,58.0,50.0,28.0,26.0,31.0,19.0,28.0,23.0,10.0,6.0,0.85,0.55,0.49,0.64,0.2,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.5,38.125,16.666666666666668,19.5,20.625,0.4666666666666666,0.4725,0.4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-11-03,Bourgogne-Franche-Comté,45,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,11,0,1,0.0,58.0,38.0,58.0,34.0,18.0,0.0,31.0,19.0,28.0,21.0,4.0,0.0,0.85,0.55,0.49,0.14,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,24.0,33.875,10.333333333333334,12.5,18.0,0.2833333333333333,0.35,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-11-10,Bourgogne-Franche-Comté,46,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,11,0,1,0.0,0.0,58.0,38.0,33.0,13.0,0.0,0.0,31.0,19.0,25.0,9.0,0.0,0.0,0.85,0.55,0.38,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,29.75,0.0,7.75,14.875,0.0,0.2125,0.3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-11-17,Bourgogne-Franche-Comté,47,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,11,0,1,0.0,0.0,0.0,58.0,34.0,37.0,0.0,0.0,0.0,31.0,18.0,9.0,0.0,0.0,0.0,0.85,0.53,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,12.625,0.0,0.0,0.31625000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-11-24,Bourgogne-Franche-Comté,48,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,11,0,1,0.0,0.0,0.0,0.0,50.0,28.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,0.64,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,9.75,0.0,0.0,0.23625000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-12-01,Bourgogne-Franche-Comté,49,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,58.0,34.0,0.0,0.0,0.0,0.0,28.0,21.0,0.0,0.0,0.0,0.0,0.49,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.25,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-12-08,Bourgogne-Franche-Comté,50,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,0.55,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,3.875,0.0,0.0,0.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-12-15,Bourgogne-Franche-Comté,51,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,58.0,34.0,0.0,0.0,0.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,0.85,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-12-22,Bourgogne-Franche-Comté,52,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2025-12-29,Bourgogne-Franche-Comté,1,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2800000,22.5,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.05
2023-01-02,Bretagne,1,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-01-09,Bretagne,2,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,1,1,0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-01-16,Bretagne,3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,1,1,0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-01-23,Bretagne,4,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,1,1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-01-30,Bretagne,5,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-02-06,Bretagne,6,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-02-13,Bretagne,7,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-02-20,Bretagne,8,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-02-27,Bretagne,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-03-06,Bretagne,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-03-13,Bretagne,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-03-20,Bretagne,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-03-27,Bretagne,13,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-04-03,Bretagne,14,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-04-10,Bretagne,15,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-04-17,Bretagne,16,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-04-24,Bretagne,17,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-05-01,Bretagne,18,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-05-08,Bretagne,19,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-05-15,Bretagne,20,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-05-22,Bretagne,21,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-05-29,Bretagne,22,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-06-05,Bretagne,23,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-06-12,Bretagne,24,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-06-19,Bretagne,25,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-06-26,Bretagne,26,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-07-03,Bretagne,27,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
2023-07-10,Bretagne,28,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3300000,22.7,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,36.53
